Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Blacktown,Strata,460,540,626,538,113,-5.77%,0.93%,-45.93%,-28.03%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Blue Mountains,Total,581,663,798,706,266,0.00%,2.71%,-10.44%,-11.63%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Blue Mountains,Non Strata,596,670,806,715,251,0.75%,3.08%,-10.99%,-11.31%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Blue Mountains,Strata,455,565,610,545,s,18.95%,-5.24%,0.00%,-16.67%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Camden,Total,660,725,835,760,275,0.00%,5.07%,-17.91%,-16.41%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Camden,Non Strata,665,730,840,775,261,-0.68%,4.29%,-14.71%,-16.08%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Camden,Strata,460,465,520,495,s,-23.52%,-7.00%,-51.72%,-22.22%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Campbelltown,Total,505,610,684,593,383,1.67%,11.93%,-11.14%,-8.37%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Campbelltown,Non Strata,570,640,700,637,301,1.75%,11.30%,-10.95%,-9.61%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Campbelltown,Strata,391,430,478,432,82,-3.80%,4.88%,-11.83%,-3.53%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Central Coast,Total,520,640,795,688,"1,192",-0.08%,8.39%,-9.28%,-7.45%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Central Coast,Non Strata,551,665,825,728,967,0.00%,7.26%,-5.29%,-3.20%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Central Coast,Strata,397,490,620,517,225,-2.97%,6.52%,-23.21%,-22.15%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Fairfield,Total,585,725,825,707,287,-0.68%,7.73%,-2.05%,-18.00%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Fairfield,Non Strata,701,770,860,794,215,-0.13%,10.00%,-4.87%,-22.66%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Fairfield,Strata,354,420,525,445,72,2.56%,2.44%,7.46%,0.00%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Hawkesbury,Total,620,700,943,830,192,2.19%,1.27%,-4.95%,-2.04%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Hawkesbury,Non Strata,645,720,987,860,177,0.00%,-1.37%,9.94%,3.51%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Hawkesbury,Strata,435,485,550,479,s,-5.83%,-1.42%,-63.41%,-40.00%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Hornsby,Total,880,1176,1430,1168,359,11.47%,24.61%,-15.53%,-15.73%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Hornsby,Non Strata,1150,1305,1525,1361,251,-6.79%,13.97%,2.45%,-3.83%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Hornsby,Strata,620,665,803,721,108,-1.48%,1.53%,-40.00%,-34.55%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Liverpool,Total,555,700,825,699,394,2.94%,2.94%,-13.22%,-17.75%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Liverpool,Non Strata,669,766,867,776,286,-1.76%,4.97%,-8.33%,-20.33%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Liverpool,Strata,414,510,571,496,108,1.95%,5.70%,-23.94%,-10.00%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Northern Beaches,Total,979,1500,1941,1600,828,-2.91%,15.38%,-10.68%,-14.99%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Northern Beaches,Non Strata,1580,1850,2325,2059,461,-4.64%,9.47%,-3.15%,-7.62%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Northern Beaches,Strata,749,915,1235,1023,367,-4.19%,11.59%,-18.63%,-22.74%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Penrith,Total,560,657,735,670,528,1.86%,10.14%,-21.08%,-17.63%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Penrith,Non Strata,625,685,760,703,408,-3.52%,5.63%,-5.34%,-12.82%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Penrith,Strata,420,473,550,560,120,-3.47%,5.11%,-49.58%,-30.64%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Sutherland Shire,Total,773,1020,1305,1098,655,1.49%,8.51%,-20.61%,-26.73%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Sutherland Shire,Non Strata,1020,1200,1471,1292,374,-7.69%,7.60%,-6.50%,-19.05%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Sutherland Shire,Strata,640,733,900,841,281,-1.61%,-0.27%,-33.88%,-34.95%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,The Hills Shire,Total,1020,1250,1500,1285,429,5.22%,16.82%,-21.28%,-15.05%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,The Hills Shire,Non Strata,1140,1320,1580,1385,357,1.54%,12.82%,-12.07%,-9.62%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,The Hills Shire,Strata,675,784,903,790,72,-1.45%,8.82%,-48.20%,-34.55%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Wollondilly,Total,610,743,986,817,143,-1.59%,10.69%,4.38%,15.32%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Wollondilly,Non Strata,610,745,987,823,141,-4.49%,10.99%,11.02%,13.71%
2020,Q2,GMR (Greater Metropolitan Region),Total,Outer Ring,Wollondilly,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,GMR (Greater Metropolitan Region),Total,Wollongong SSD,Total,Total,558,675,840,722,845,0.75%,5.47%,-17.24%,-18.44%
2020,Q2,GMR (Greater Metropolitan Region),Total,Wollongong SSD,Total,Non Strata,600,736,895,779,610,2.22%,8.24%,-13.35%,-20.57%
2020,Q2,GMR (Greater Metropolitan Region),Total,Wollongong SSD,Total,Strata,481,570,650,573,235,0.35%,3.17%,-25.87%,-12.31%
2020,Q2,GMR (Greater Metropolitan Region),Total,Wollongong SSD,Kiama,Total,730,888,1106,961,80,4.66%,7.41%,11.11%,-16.67%
2020,Q2,GMR (Greater Metropolitan Region),Total,Wollongong SSD,Kiama,Non Strata,839,1010,1213,1052,60,11.60%,22.42%,9.09%,-25.93%
2020,Q2,GMR (Greater Metropolitan Region),Total,Wollongong SSD,Kiama,Strata,591,675,754,686,s,12.42%,-22.02%,17.65%,33.33%
2020,Q2,GMR (Greater Metropolitan Region),Total,Wollongong SSD,Shellharbour,Total,541,620,765,669,217,1.64%,7.83%,-25.68%,0.00%
2020,Q2,GMR (Greater Metropolitan Region),Total,Wollongong SSD,Shellharbour,Non Strata,568,662,801,704,176,2.64%,8.52%,-20.36%,-3.83%
2020,Q2,GMR (Greater Metropolitan Region),Total,Wollongong SSD,Shellharbour,Strata,480,515,575,520,41,0.49%,13.19%,-42.25%,20.59%
2020,Q2,GMR (Greater Metropolitan Region),Total,Wollongong SSD,Wollongong,Total,555,670,820,708,548,-2.19%,4.69%,-16.59%,-24.20%
2020,Q2,GMR (Greater Metropolitan Region),Total,Wollongong SSD,Wollongong,Non Strata,600,736,895,771,374,-1.87%,5.14%,-12.62%,-25.79%
2020,Q2,GMR (Greater Metropolitan Region),Total,Wollongong SSD,Wollongong,Strata,476,575,665,573,174,-1.71%,0.88%,-24.02%,-20.55%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Total,Total,653,860,1300,1096,"12,895",1.42%,7.50%,-18.02%,-21.48%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Total,Non Strata,710,980,1527,1258,"7,821",-1.51%,8.05%,-6.54%,-13.50%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Total,Strata,590,735,975,847,"5,074",0.05%,4.30%,-31.07%,-31.26%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Bayside,Total,640,791,1100,916,418,-2.82%,0.07%,-30.56%,-38.26%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Bayside,Non Strata,1144,1301,1585,1374,128,-6.74%,12.16%,-18.47%,-29.28%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Bayside,Strata,600,679,815,714,290,-6.83%,-2.94%,-34.83%,-41.53%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Blacktown,Total,615,715,864,740,795,1.42%,8.33%,-16.40%,-14.88%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Blacktown,Non Strata,650,755,884,774,682,-0.85%,6.34%,-8.09%,-12.23%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Blacktown,Strata,460,540,626,538,113,-5.77%,0.93%,-45.93%,-28.03%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Blue Mountains,Total,581,663,798,706,266,0.00%,2.71%,-10.44%,-11.63%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Blue Mountains,Non Strata,596,670,806,715,251,0.75%,3.08%,-10.99%,-11.31%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Blue Mountains,Strata,455,565,610,545,s,18.95%,-5.24%,0.00%,-16.67%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Burwood,Total,660,905,1750,1156,54,-1.05%,6.51%,-49.53%,-51.35%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Burwood,Non Strata,1435,1845,2020,1768,s,22.92%,44.42%,-28.12%,-23.33%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Burwood,Strata,605,690,738,703,31,-16.87%,-9.21%,-58.67%,-61.73%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Camden,Total,660,725,835,760,275,0.00%,5.07%,-17.91%,-16.41%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Camden,Non Strata,665,730,840,775,261,-0.68%,4.29%,-14.71%,-16.08%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Camden,Strata,460,465,520,495,s,-23.52%,-7.00%,-51.72%,-22.22%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Campbelltown,Total,505,610,684,593,383,1.67%,11.93%,-11.14%,-8.37%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Campbelltown,Non Strata,570,640,700,637,301,1.75%,11.30%,-10.95%,-9.61%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Campbelltown,Strata,391,430,478,432,82,-3.80%,4.88%,-11.83%,-3.53%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Canada Bay,Total,850,1160,1708,1373,242,-7.20%,10.74%,-19.60%,-27.54%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Canada Bay,Non Strata,1593,1866,2356,2042,88,-6.72%,13.66%,-18.52%,-26.67%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Canada Bay,Strata,756,900,1150,991,154,-3.74%,3.99%,-20.21%,-28.04%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Canterbury-Bankstown,Total,658,845,1011,850,655,12.07%,14.31%,-19.63%,-27.06%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Canterbury-Bankstown,Non Strata,850,943,1128,1001,428,-4.80%,8.96%,-0.70%,-18.16%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Canterbury-Bankstown,Strata,470,564,669,567,227,-0.18%,3.49%,-40.89%,-39.47%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Central Coast,Total,520,640,795,688,"1,192",-0.08%,8.39%,-9.28%,-7.45%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Central Coast,Non Strata,551,665,825,728,967,0.00%,7.26%,-5.29%,-3.20%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Central Coast,Strata,397,490,620,517,225,-2.97%,6.52%,-23.21%,-22.15%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Cumberland,Total,570,730,880,740,379,5.80%,8.93%,-30.33%,-35.21%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Cumberland,Non Strata,760,860,949,876,226,-3.92%,10.26%,-16.30%,-20.14%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Cumberland,Strata,450,530,625,540,153,-7.02%,-7.83%,-44.16%,-49.34%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Fairfield,Total,585,725,825,707,287,-0.68%,7.73%,-2.05%,-18.00%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Fairfield,Non Strata,701,770,860,794,215,-0.13%,10.00%,-4.87%,-22.66%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Fairfield,Strata,354,420,525,445,72,2.56%,2.44%,7.46%,0.00%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Georges River,Total,694,945,1285,1058,325,15.24%,14.89%,-22.43%,-21.87%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Georges River,Non Strata,1113,1285,1560,1402,163,-5.17%,11.98%,-9.94%,-18.50%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Georges River,Strata,616,693,798,713,162,1.97%,7.75%,-31.93%,-25.00%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Hawkesbury,Total,620,700,943,830,192,2.19%,1.27%,-4.95%,-2.04%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Hawkesbury,Non Strata,645,720,987,860,177,0.00%,-1.37%,9.94%,3.51%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Hawkesbury,Strata,435,485,550,479,s,-5.83%,-1.42%,-63.41%,-40.00%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Hornsby,Total,880,1176,1430,1168,359,11.47%,24.61%,-15.53%,-15.73%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Hornsby,Non Strata,1150,1305,1525,1361,251,-6.79%,13.97%,2.45%,-3.83%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Hornsby,Strata,620,665,803,721,108,-1.48%,1.53%,-40.00%,-34.55%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Hunters Hill,Total,1150,2010,2925,2148,33,-23.52%,21.82%,-10.81%,3.13%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Hunters Hill,Non Strata,2025,2425,3105,2809,s,-34.46%,-1.02%,-8.70%,10.53%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Hunters Hill,Strata,766,880,1193,991,s,3.23%,16.56%,-14.29%,-7.69%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Inner West,Total,848,1300,1635,1308,535,0.00%,11.59%,-9.48%,-26.00%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Inner West,Non Strata,1350,1565,1850,1626,319,-7.40%,11.79%,-2.15%,-14.25%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Inner West,Strata,675,772,980,837,216,-5.91%,0.85%,-18.49%,-38.46%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Ku-Ring-Gai,Total,1100,1785,2448,1914,331,0.28%,12.97%,-19.66%,-26.77%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Ku-Ring-Gai,Non Strata,1774,2203,2872,2385,222,-4.24%,15.92%,-8.26%,-19.57%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Ku-Ring-Gai,Strata,795,900,1090,953,109,-4.13%,-3.87%,-35.88%,-38.07%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Lane Cove,Total,738,945,2250,1648,117,-1.84%,0.32%,-34.27%,-38.10%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Lane Cove,Non Strata,2123,2375,2961,2870,47,-4.47%,0.21%,17.50%,-28.79%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Lane Cove,Strata,681,785,875,827,70,-10.54%,7.24%,-49.28%,-43.09%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Liverpool,Total,555,700,825,699,394,2.94%,2.94%,-13.22%,-17.75%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Liverpool,Non Strata,669,766,867,776,286,-1.76%,4.97%,-8.33%,-20.33%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Liverpool,Strata,414,510,571,496,108,1.95%,5.70%,-23.94%,-10.00%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Mosman,Total,928,1500,3340,2268,106,14.50%,-28.57%,-13.82%,-10.92%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Mosman,Non Strata,3100,3730,5100,4167,41,-9.02%,5.88%,-8.89%,-24.07%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Mosman,Strata,801,950,1200,1070,65,-4.28%,0.00%,-16.67%,0.00%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,North Sydney,Total,926,1200,1750,1414,283,-5.14%,9.09%,-18.91%,-14.76%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,North Sydney,Non Strata,1845,2350,2900,2415,49,-12.07%,-13.04%,11.36%,-9.26%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,North Sydney,Strata,884,1100,1445,1205,234,-5.98%,11.51%,-23.28%,-15.83%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Northern Beaches,Total,979,1500,1941,1600,828,-2.91%,15.38%,-10.68%,-14.99%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Northern Beaches,Non Strata,1580,1850,2325,2059,461,-4.64%,9.47%,-3.15%,-7.62%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Northern Beaches,Strata,749,915,1235,1023,367,-4.19%,11.59%,-18.63%,-22.74%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Parramatta,Total,610,810,1156,908,556,6.58%,2.53%,-28.53%,-35.80%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Parramatta,Non Strata,1000,1205,1430,1248,231,-3.60%,17.56%,-14.44%,-25.00%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Parramatta,Strata,534,630,750,666,325,-3.08%,-7.35%,-36.02%,-41.76%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Penrith,Total,560,657,735,670,528,1.86%,10.14%,-21.08%,-17.63%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Penrith,Non Strata,625,685,760,703,408,-3.52%,5.63%,-5.34%,-12.82%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Penrith,Strata,420,473,550,560,120,-3.47%,5.11%,-49.58%,-30.64%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Randwick,Total,908,1480,2061,1623,338,-0.74%,13.77%,-14.65%,-8.89%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Randwick,Non Strata,1745,2170,2793,2343,135,-7.66%,12.44%,0.75%,-12.90%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Randwick,Strata,806,975,1317,1144,203,-9.72%,10.80%,-22.52%,-6.02%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Ryde,Total,670,850,1485,1090,321,2.66%,8.25%,-30.82%,-39.77%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Ryde,Non Strata,1482,1670,1963,1743,109,-3.91%,16.78%,-11.38%,-30.57%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Ryde,Strata,626,730,850,754,212,-2.07%,7.68%,-37.83%,-43.62%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Strathfield,Total,608,655,1450,1146,101,-1.95%,-7.09%,-38.79%,-43.26%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Strathfield,Non Strata,1531,2305,2682,2353,s,10.92%,9.76%,-23.08%,-28.57%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Strathfield,Strata,570,630,663,636,71,-3.08%,-3.45%,-43.65%,-47.79%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Sutherland Shire,Total,773,1020,1305,1098,655,1.49%,8.51%,-20.61%,-26.73%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Sutherland Shire,Non Strata,1020,1200,1471,1292,374,-7.69%,7.60%,-6.50%,-19.05%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Sutherland Shire,Strata,640,733,900,841,281,-1.61%,-0.27%,-33.88%,-34.95%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Sydney,Total,750,1025,1450,1190,709,-1.44%,4.59%,-21.13%,-24.73%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Sydney,Non Strata,1348,1650,2055,1828,151,-2.94%,12.63%,5.59%,8.63%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Sydney,Strata,715,885,1229,1017,558,-5.98%,-1.69%,-26.19%,-30.51%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,The Hills Shire,Total,1020,1250,1500,1285,429,5.22%,16.82%,-21.28%,-15.05%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,The Hills Shire,Non Strata,1140,1320,1580,1385,357,1.54%,12.82%,-12.07%,-9.62%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,The Hills Shire,Strata,675,784,903,790,72,-1.45%,8.82%,-48.20%,-34.55%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Waverley,Total,1015,1365,2418,1808,267,-14.69%,1.11%,-14.15%,-7.61%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Waverley,Non Strata,2425,2901,3650,3049,89,-5.35%,5.68%,-7.29%,-12.75%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Waverley,Strata,946,1140,1359,1187,178,-12.31%,5.56%,-17.21%,-4.81%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Willoughby,Total,953,1880,2620,1903,169,9.76%,10.43%,-15.50%,-35.00%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Willoughby,Non Strata,2235,2515,3105,2693,89,-3.45%,12.78%,-3.26%,-31.01%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Willoughby,Strata,824,952,1100,1023,80,-9.74%,1.52%,-25.93%,-38.93%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Wollondilly,Total,610,743,986,817,143,-1.59%,10.69%,4.38%,15.32%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Wollondilly,Non Strata,610,745,987,823,141,-4.49%,10.99%,11.02%,13.71%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Wollondilly,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Woollahra,Total,1483,2250,3500,2679,230,10.29%,12.50%,-1.29%,-10.51%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Woollahra,Non Strata,2484,3360,4799,3802,100,-12.16%,-8.57%,1.01%,-10.71%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Total,Woollahra,Strata,1035,1608,2240,1816,130,14.01%,11.63%,-2.99%,-10.34%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Total,Total,870,1260,1900,1557,"2,585",-0.40%,8.62%,-16.07%,-19.77%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Total,Non Strata,1530,2000,2750,2349,931,-4.08%,5.26%,0.43%,-11.67%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Total,Strata,755,960,1290,1111,"1,654",-4.48%,6.67%,-23.18%,-23.71%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Inner West,Total,848,1300,1635,1308,535,0.00%,11.59%,-9.48%,-26.00%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Inner West,Non Strata,1350,1565,1850,1626,319,-7.40%,11.79%,-2.15%,-14.25%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Inner West,Strata,675,772,980,837,216,-5.91%,0.85%,-18.49%,-38.46%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Lane Cove,Total,738,945,2250,1648,117,-1.84%,0.32%,-34.27%,-38.10%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Lane Cove,Non Strata,2123,2375,2961,2870,47,-4.47%,0.21%,17.50%,-28.79%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Lane Cove,Strata,681,785,875,827,70,-10.54%,7.24%,-49.28%,-43.09%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Mosman,Total,928,1500,3340,2268,106,14.50%,-28.57%,-13.82%,-10.92%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Mosman,Non Strata,3100,3730,5100,4167,41,-9.02%,5.88%,-8.89%,-24.07%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Mosman,Strata,801,950,1200,1070,65,-4.28%,0.00%,-16.67%,0.00%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,North Sydney,Total,926,1200,1750,1414,283,-5.14%,9.09%,-18.91%,-14.76%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,North Sydney,Non Strata,1845,2350,2900,2415,49,-12.07%,-13.04%,11.36%,-9.26%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,North Sydney,Strata,884,1100,1445,1205,234,-5.98%,11.51%,-23.28%,-15.83%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Randwick,Total,908,1480,2061,1623,338,-0.74%,13.77%,-14.65%,-8.89%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Randwick,Non Strata,1745,2170,2793,2343,135,-7.66%,12.44%,0.75%,-12.90%
2020,Q2,GMR (Greater Metropolitan Region),Greater Sydney,Inner Ring,Randwick,Strata,806,975,1317,1144,203,-9.72%,10.80%,-22.52%,-6.02%
