Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Hornsby,Strata,600,661,784,709,193,-4.28%,0.08%,-29.82%,66.38%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Hunters Hill,Total,"1,210","1,710","2,810","2,207",61,-10.00%,-2.84%,38.64%,32.61%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Hunters Hill,Non Strata,"2,108","2,780","4,063","3,231",32,1.09%,4.12%,18.52%,39.13%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Hunters Hill,Strata,740,"1,170","1,319","1,076",s,-9.30%,-2.50%,70.59%,26.09%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Inner West,Total,856,"1,268","1,688","1,329",782,6.99%,13.70%,15.00%,29.68%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Inner West,Non Strata,"1,350","1,614","1,925","1,686",442,7.57%,16.92%,28.86%,30.00%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Inner West,Strata,692,792,999,865,340,5.53%,6.96%,0.89%,29.28%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Kiama,Total,694,849,"1,032",892,116,5.07%,1.98%,10.48%,27.47%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Kiama,Non Strata,820,920,"1,130","1,064",81,8.24%,8.24%,-7.95%,10.96%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Kiama,Strata,347,505,612,496,35,-28.37%,-30.82%,105.88%,94.44%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Ku-Ring-Gai,Total,"1,074","1,785","2,350","1,832",535,8.18%,6.73%,12.63%,26.78%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Ku-Ring-Gai,Non Strata,"1,856","2,208","2,689","2,364",308,8.54%,5.63%,6.94%,12.82%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Ku-Ring-Gai,Strata,837,980,"1,355","1,110",227,8.89%,7.69%,21.39%,52.35%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Lake Macquarie,Total,485,584,715,610,790,4.20%,0.60%,5.19%,7.05%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Lake Macquarie,Non Strata,510,600,727,630,682,3.45%,1.69%,5.41%,5.25%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Lake Macquarie,Strata,409,450,540,481,108,-0.33%,-1.64%,3.85%,20.00%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Lane Cove,Total,821,"1,283","2,057","1,606",218,35.00%,45.74%,6.34%,23.16%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Lane Cove,Non Strata,"2,094","2,478","2,903","2,731",72,-4.71%,-6.51%,53.19%,30.91%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Lane Cove,Strata,755,920,"1,284","1,051",146,15.18%,23.08%,-7.59%,19.67%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Liverpool,Total,560,710,857,779,580,6.77%,1.80%,12.19%,41.46%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Liverpool,Non Strata,697,800,916,899,408,5.26%,6.67%,15.91%,36.00%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Liverpool,Strata,414,480,581,495,172,-2.04%,-4.29%,4.24%,56.36%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Maitland,Total,404,480,596,508,380,3.23%,4.35%,5.56%,5.85%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Maitland,Non Strata,425,495,615,524,341,3.13%,3.13%,5.90%,5.25%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Maitland,Strata,333,380,410,369,39,11.76%,10.14%,2.63%,11.43%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Mosman,Total,"1,100","2,375","3,400","2,631",157,86.27%,51.27%,25.60%,13.77%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Mosman,Non Strata,"3,060","3,900","5,088","4,287",67,17.43%,4.00%,67.50%,36.73%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Mosman,Strata,900,"1,158","1,624","1,398",90,21.84%,26.50%,5.88%,1.12%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Newcastle,Total,491,590,740,646,746,2.61%,0.00%,6.42%,2.90%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Newcastle,Non Strata,520,620,753,674,541,4.20%,0.00%,8.20%,1.31%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Newcastle,Strata,430,525,675,573,205,6.06%,8.25%,1.99%,7.33%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,North Sydney,Total,872,"1,120","1,820","1,494",397,1.82%,-11.67%,3.39%,13.11%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,North Sydney,Non Strata,"2,000","2,536","3,755","2,972",76,0.63%,1.81%,38.18%,22.58%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,North Sydney,Strata,820,"1,030","1,400","1,144",321,5.10%,-6.79%,-2.43%,11.07%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Northern Beaches,Total,"1,005","1,525","2,010","1,620",1153,8.54%,12.13%,20.48%,24.92%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Northern Beaches,Non Strata,"1,585","1,880","2,385","2,077",601,8.17%,10.59%,18.54%,18.54%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Northern Beaches,Strata,775,985,"1,363","1,123",552,8.54%,11.93%,22.67%,32.69%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Parramatta,Total,650,820,"1,220","1,538",941,10.07%,3.21%,3.07%,43.88%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Parramatta,Non Strata,"1,049","1,251","1,487","1,297",342,10.71%,11.20%,7.89%,29.06%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Parramatta,Strata,590,671,800,"1,675",599,3.23%,0.90%,0.50%,53.98%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Penrith,Total,532,640,728,642,693,7.56%,0.79%,-4.55%,21.79%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Penrith,Non Strata,620,682,765,709,476,4.92%,2.19%,-0.63%,10.19%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Penrith,Strata,400,490,545,494,217,3.16%,-0.51%,-12.15%,58.39%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Port Stephens,Total,429,550,690,569,353,5.77%,2.52%,15.36%,11.71%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Port Stephens,Non Strata,455,590,722,597,282,8.01%,5.45%,8.46%,9.30%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Port Stephens,Strata,346,450,535,455,71,10.43%,11.66%,54.35%,22.41%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Randwick,Total,935,"1,325","1,957","1,574",449,6.00%,4.33%,14.54%,32.45%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Randwick,Non Strata,"1,870","2,300","2,731","2,456",160,18.25%,15.00%,12.68%,11.11%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Randwick,Strata,846,"1,009","1,290","1,086",289,6.21%,16.65%,15.60%,48.21%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Ryde,Total,680,951,"1,470","1,122",623,5.49%,-2.31%,5.95%,40.95%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Ryde,Non Strata,"1,520","1,690","1,955","1,767",169,11.15%,18.39%,9.74%,9.74%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Ryde,Strata,646,810,"1,024",882,454,2.86%,12.89%,4.61%,57.64%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Shellharbour,Total,515,600,707,626,256,6.90%,-2.44%,-7.91%,8.47%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Shellharbour,Non Strata,550,625,750,659,201,5.93%,-2.34%,2.03%,8.65%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Shellharbour,Strata,440,480,577,506,55,-1.84%,-7.51%,-32.10%,7.84%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Strathfield,Total,613,671,"1,004","1,034",168,-2.75%,-9.16%,8.39%,50.00%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Strathfield,Non Strata,"1,448","2,070","2,496","2,171",42,-9.01%,18.97%,7.69%,7.69%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Strathfield,Strata,589,650,695,655,126,1.56%,0.78%,8.62%,72.60%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Sutherland Shire,Total,745,"1,013","1,300","1,077",892,5.47%,3.32%,-4.09%,15.39%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Sutherland Shire,Non Strata,"1,074","1,252","1,518","1,346",451,5.97%,9.82%,0.67%,2.50%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Sutherland Shire,Strata,630,742,910,802,441,1.57%,0.27%,-8.51%,32.43%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Sydney,Total,750,"1,040","1,464","1,177",1134,-4.59%,4.42%,1.52%,22.86%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Sydney,Non Strata,"1,404","1,673","2,200","1,832",180,7.87%,11.50%,3.45%,4.05%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Sydney,Strata,710,937,"1,280","1,054",954,-2.75%,4.40%,1.17%,27.20%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,The Hills Shire,Total,970,"1,205","1,435","1,234",633,2.55%,8.80%,0.64%,56.68%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,The Hills Shire,Non Strata,"1,100","1,300","1,500","1,337",512,3.59%,10.45%,2.61%,51.93%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,The Hills Shire,Strata,685,800,917,800,121,4.58%,1.65%,-6.92%,80.60%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Waverley,Total,953,"1,405","2,423","1,772",339,-6.33%,-0.35%,0.89%,11.88%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Waverley,Non Strata,"2,411","2,838","3,553","2,996",98,0.85%,7.08%,11.36%,-4.85%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Waverley,Strata,860,"1,160","1,490","1,274",241,-3.33%,3.57%,-2.82%,20.50%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Willoughby,Total,"1,018","1,718","2,500","1,835",248,4.89%,6.35%,16.98%,18.66%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Willoughby,Non Strata,"2,083","2,480","2,945","2,585",126,2.48%,8.77%,20.00%,20.00%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Willoughby,Strata,841,"1,010","1,219","1,060",122,2.02%,3.43%,14.02%,17.31%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Wollondilly,Total,615,740,"1,050",840,153,-12.94%,4.96%,-0.65%,33.04%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Wollondilly,Non Strata,640,755,"1,052",857,146,-11.18%,5.59%,-3.95%,33.94%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Wollondilly,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Wollongong,Total,550,668,816,712,676,2.69%,-3.26%,4.16%,13.61%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Wollongong,Non Strata,570,740,883,768,463,6.86%,0.00%,6.93%,11.57%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Wollongong,Strata,483,580,690,591,213,4.04%,0.00%,-1.39%,18.33%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Woollahra,Total,"1,200","2,035","3,205","2,651",315,-6.44%,-3.10%,12.90%,14.13%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Woollahra,Non Strata,"2,460","3,200","5,350","4,114",119,0.00%,-34.69%,13.33%,7.21%
2019,Q4,GMR (Greater Metropolitan Region),Total,Total,Woollahra,Strata,"1,019","1,275","2,174","1,762",196,-15.76%,-1.16%,12.64%,18.79%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Total,Total,865,"1,250","1,850","1,549",3791,4.17%,7.41%,7.76%,21.90%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Total,Non Strata,"1,575","2,073","2,775","2,439",1214,9.66%,12.03%,22.13%,17.07%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Total,Strata,760,984,"1,330","1,130",2577,2.98%,8.43%,2.10%,24.31%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Inner West,Total,856,"1,268","1,688","1,329",782,6.99%,13.70%,15.00%,29.68%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Inner West,Non Strata,"1,350","1,614","1,925","1,686",442,7.57%,16.92%,28.86%,30.00%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Inner West,Strata,692,792,999,865,340,5.53%,6.96%,0.89%,29.28%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Lane Cove,Total,821,"1,283","2,057","1,606",218,35.00%,45.74%,6.34%,23.16%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Lane Cove,Non Strata,"2,094","2,478","2,903","2,731",72,-4.71%,-6.51%,53.19%,30.91%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Lane Cove,Strata,755,920,"1,284","1,051",146,15.18%,23.08%,-7.59%,19.67%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Mosman,Total,"1,100","2,375","3,400","2,631",157,86.27%,51.27%,25.60%,13.77%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Mosman,Non Strata,"3,060","3,900","5,088","4,287",67,17.43%,4.00%,67.50%,36.73%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Mosman,Strata,900,"1,158","1,624","1,398",90,21.84%,26.50%,5.88%,1.12%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,North Sydney,Total,872,"1,120","1,820","1,494",397,1.82%,-11.67%,3.39%,13.11%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,North Sydney,Non Strata,"2,000","2,536","3,755","2,972",76,0.63%,1.81%,38.18%,22.58%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,North Sydney,Strata,820,"1,030","1,400","1,144",321,5.10%,-6.79%,-2.43%,11.07%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Randwick,Total,935,"1,325","1,957","1,574",449,6.00%,4.33%,14.54%,32.45%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Randwick,Non Strata,"1,870","2,300","2,731","2,456",160,18.25%,15.00%,12.68%,11.11%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Randwick,Strata,846,"1,009","1,290","1,086",289,6.21%,16.65%,15.60%,48.21%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Sydney,Total,750,"1,040","1,464","1,177",1134,-4.59%,4.42%,1.52%,22.86%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Sydney,Non Strata,"1,404","1,673","2,200","1,832",180,7.87%,11.50%,3.45%,4.05%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Sydney,Strata,710,937,"1,280","1,054",954,-2.75%,4.40%,1.17%,27.20%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Waverley,Total,953,"1,405","2,423","1,772",339,-6.33%,-0.35%,0.89%,11.88%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Waverley,Non Strata,"2,411","2,838","3,553","2,996",98,0.85%,7.08%,11.36%,-4.85%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Waverley,Strata,860,"1,160","1,490","1,274",241,-3.33%,3.57%,-2.82%,20.50%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Woollahra,Total,"1,200","2,035","3,205","2,651",315,-6.44%,-3.10%,12.90%,14.13%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Woollahra,Non Strata,"2,460","3,200","5,350","4,114",119,0.00%,-34.69%,13.33%,7.21%
2019,Q4,GMR (Greater Metropolitan Region),Total,Inner Ring,Woollahra,Strata,"1,019","1,275","2,174","1,762",196,-15.76%,-1.16%,12.64%,18.79%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Total,Total,665,870,"1,300","1,175",5995,4.82%,1.16%,6.96%,36.87%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Total,Non Strata,950,"1,300","1,800","1,490",2593,7.39%,8.33%,12.64%,26.74%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Total,Strata,590,700,865,934,3402,2.94%,1.45%,3.00%,45.76%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Bayside,Total,660,792,"1,098",917,731,0.57%,-1.80%,7.82%,44.75%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Bayside,Non Strata,"1,160","1,366","1,613","1,395",191,9.28%,13.83%,15.76%,22.44%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Bayside,Strata,635,725,840,747,540,0.69%,2.84%,5.26%,54.73%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Burwood,Total,733,885,"1,193","1,026",123,3.87%,-16.98%,12.84%,6.03%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Burwood,Non Strata,"1,305","1,610","1,850","1,608",33,-12.14%,4.55%,3.13%,-29.79%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Burwood,Strata,690,800,909,813,90,8.84%,-6.98%,16.88%,30.43%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Canada Bay,Total,805,"1,156","1,804","1,377",346,3.21%,11.45%,0.29%,24.46%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Canada Bay,Non Strata,"1,700","2,080","2,458","2,158",119,18.35%,17.18%,10.19%,38.37%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Canada Bay,Strata,740,875,"1,140",968,227,-2.78%,-1.69%,-4.22%,18.23%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Canterbury-Bankstown,Total,605,820,"1,000",833,1073,6.49%,9.33%,9.83%,37.92%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Canterbury-Bankstown,Non Strata,850,950,"1,141","1,013",644,3.09%,7.34%,17.52%,38.49%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Canterbury-Bankstown,Strata,460,550,650,562,429,1.48%,4.76%,0.00%,37.06%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Cumberland,Total,552,691,845,720,605,5.50%,0.14%,1.34%,34.15%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Cumberland,Non Strata,750,833,965,881,317,4.06%,4.00%,7.82%,34.89%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Cumberland,Strata,469,550,610,544,288,-0.90%,-1.35%,-4.95%,33.33%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Georges River,Total,680,910,"1,280","1,017",541,1.39%,-2.15%,5.66%,47.41%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Georges River,Non Strata,"1,100","1,281","1,559","1,353",270,2.44%,6.71%,20.00%,36.36%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Georges River,Strata,593,680,750,682,271,0.00%,-2.86%,-5.57%,60.36%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Hunters Hill,Total,"1,210","1,710","2,810","2,207",61,-10.00%,-2.84%,38.64%,32.61%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Hunters Hill,Non Strata,"2,108","2,780","4,063","3,231",32,1.09%,4.12%,18.52%,39.13%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Hunters Hill,Strata,740,"1,170","1,319","1,076",s,-9.30%,-2.50%,70.59%,26.09%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Ku-Ring-Gai,Total,"1,074","1,785","2,350","1,832",535,8.18%,6.73%,12.63%,26.78%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Ku-Ring-Gai,Non Strata,"1,856","2,208","2,689","2,364",308,8.54%,5.63%,6.94%,12.82%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Ku-Ring-Gai,Strata,837,980,"1,355","1,110",227,8.89%,7.69%,21.39%,52.35%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Parramatta,Total,650,820,"1,220","1,538",941,10.07%,3.21%,3.07%,43.88%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Parramatta,Non Strata,"1,049","1,251","1,487","1,297",342,10.71%,11.20%,7.89%,29.06%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Parramatta,Strata,590,671,800,"1,675",599,3.23%,0.90%,0.50%,53.98%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Ryde,Total,680,951,"1,470","1,122",623,5.49%,-2.31%,5.95%,40.95%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Ryde,Non Strata,"1,520","1,690","1,955","1,767",169,11.15%,18.39%,9.74%,9.74%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Ryde,Strata,646,810,"1,024",882,454,2.86%,12.89%,4.61%,57.64%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Strathfield,Total,613,671,"1,004","1,034",168,-2.75%,-9.16%,8.39%,50.00%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Strathfield,Non Strata,"1,448","2,070","2,496","2,171",42,-9.01%,18.97%,7.69%,7.69%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Strathfield,Strata,589,650,695,655,126,1.56%,0.78%,8.62%,72.60%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Willoughby,Total,"1,018","1,718","2,500","1,835",248,4.89%,6.35%,16.98%,18.66%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Willoughby,Non Strata,"2,083","2,480","2,945","2,585",126,2.48%,8.77%,20.00%,20.00%
2019,Q4,GMR (Greater Metropolitan Region),Total,Middle Ring,Willoughby,Strata,841,"1,010","1,219","1,060",122,2.02%,3.43%,14.02%,17.31%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Total,Total,440,550,688,579,2522,4.76%,1.85%,5.13%,5.39%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Total,Non Strata,460,565,704,595,2080,3.67%,0.89%,4.73%,4.58%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Total,Strata,385,460,564,502,442,1.10%,3.60%,7.02%,9.41%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Cessnock,Total,315,380,460,406,253,2.70%,0.00%,-9.96%,-0.78%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Cessnock,Non Strata,315,395,474,414,234,3.40%,-2.95%,-8.95%,4.00%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Cessnock,Strata,275,320,330,306,s,8.47%,7.02%,-20.83%,-36.67%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Lake Macquarie,Total,485,584,715,610,790,4.20%,0.60%,5.19%,7.05%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Lake Macquarie,Non Strata,510,600,727,630,682,3.45%,1.69%,5.41%,5.25%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Lake Macquarie,Strata,409,450,540,481,108,-0.33%,-1.64%,3.85%,20.00%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Maitland,Total,404,480,596,508,380,3.23%,4.35%,5.56%,5.85%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Maitland,Non Strata,425,495,615,524,341,3.13%,3.13%,5.90%,5.25%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Maitland,Strata,333,380,410,369,39,11.76%,10.14%,2.63%,11.43%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Newcastle,Total,491,590,740,646,746,2.61%,0.00%,6.42%,2.90%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Newcastle,Non Strata,520,620,753,674,541,4.20%,0.00%,8.20%,1.31%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Newcastle,Strata,430,525,675,573,205,6.06%,8.25%,1.99%,7.33%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Port Stephens,Total,429,550,690,569,353,5.77%,2.52%,15.36%,11.71%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Port Stephens,Non Strata,455,590,722,597,282,8.01%,5.45%,8.46%,9.30%
2019,Q4,GMR (Greater Metropolitan Region),Total,Newcastle SSD,Port Stephens,Strata,346,450,535,455,71,10.43%,11.66%,54.35%,22.41%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Total,Total,600,750,"1,075",917,8901,3.45%,2.04%,0.52%,25.93%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Total,Non Strata,649,808,"1,190",991,6419,4.87%,4.19%,2.43%,21.48%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Total,Strata,491,630,831,724,2482,3.03%,1.42%,-4.10%,39.13%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Blacktown,Total,580,696,855,721,"1,104",3.73%,2.35%,-3.24%,35.96%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Blacktown,Non Strata,645,755,892,771,883,4.86%,5.59%,-3.18%,31.20%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Blacktown,Strata,450,520,599,524,221,-5.45%,-4.59%,-3.49%,58.99%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Blue Mountains,Total,555,650,770,681,313,2.36%,2.69%,-10.32%,22.27%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Blue Mountains,Non Strata,567,660,785,690,296,1.54%,3.13%,-4.21%,23.85%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Blue Mountains,Strata,470,525,600,529,s,-12.50%,-12.21%,-57.50%,0.00%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Camden,Total,644,710,805,740,346,1.43%,0.00%,-13.93%,11.97%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Camden,Non Strata,650,727,815,755,318,1.71%,1.01%,-13.82%,9.28%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Camden,Strata,493,572,631,563,s,0.44%,7.83%,-15.15%,55.56%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Campbelltown,Total,495,580,650,578,446,0.26%,0.87%,-2.19%,14.65%
2019,Q4,GMR (Greater Metropolitan Region),Total,Outer Ring,Campbelltown,Non Strata,543,606,672,617,350,0.21%,0.87%,-4.89%,10.76%
